temp,feelslike,dew,humidity,precip,precipprob,snow,snowdepth,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,uvindex,conditions_Clear,conditions_Overcast,conditions_Partly_cloudy,conditions_Rain_overcast,conditions_Rain_partly_cloudy,conditions_Snow_overcast,conditions_Snow_rain_overcast,preciptype_no_precipitation,preciptype_rain,preciptype_rain_and_snow,preciptype_snow
35.7,30.3,26.3,68.42,0.0,0,0.0,0.0,6.6,169.0,1022.1,0.0,9.9,0.0,0,1,0,0,0,0,0,0,1,0,0,0
36.8,31.8,26.3,65.42,0.0,0,0.0,0.0,6.3,189.0,1022.2,0.0,9.9,8.0,0,1,0,0,0,0,0,0,1,0,0,0
39.3,35.0,28.8,65.67,0.0,0,0.0,0.0,5.9,174.0,1022.7,0.0,9.9,73.0,1,1,0,0,0,0,0,0,1,0,0,0
44.6,41.1,31.6,60.09,0.0,0,0.0,0.0,6.2,192.0,1022.5,24.6,9.9,247.0,2,0,0,1,0,0,0,0,1,0,0,0
51.4,51.4,33.9,51.17,0.0,0,0.0,0.0,12.5,218.0,1022.1,24.6,9.9,379.0,4,0,0,1,0,0,0,0,1,0,0,0
56.1,56.1,38.4,51.54,0.0,0,0.0,0.0,9.9,230.0,1021.5,24.6,9.9,465.0,5,0,0,1,0,0,0,0,1,0,0,0
56.2,56.2,39.3,52.98,0.0,0,0.0,0.0,15.9,236.0,1021.4,45.0,9.9,502.0,5,0,0,1,0,0,0,0,1,0,0,0
57.1,57.1,39.3,51.44,0.0,0,0.0,0.0,14.1,239.0,1021.1,45.0,9.9,507.0,5,0,0,1,0,0,0,0,1,0,0,0
57.1,57.1,39.2,51.08,0.0,0,0.0,0.0,17.9,222.0,1020.6,24.6,9.9,413.0,4,0,0,1,0,0,0,0,1,0,0,0
56.3,56.3,39.3,52.74,0.0,0,0.0,0.0,19.2,240.0,1020.6,24.6,9.9,231.0,2,0,0,1,0,0,0,0,1,0,0,0
55.3,55.3,43.0,63.25,0.0,0,0.0,0.0,14.7,230.0,1020.3,0.0,9.9,36.0,0,1,0,0,0,0,0,0,1,0,0,0
53.9,53.9,43.1,66.73,0.0,0,0.0,0.0,11.1,230.0,1020.3,24.6,9.9,13.0,0,0,0,1,0,0,0,0,1,0,0,0
53.7,53.7,44.1,69.84,0.0,0,0.0,0.0,9.1,239.0,1021.0,24.6,9.9,1.0,0,0,0,1,0,0,0,0,1,0,0,0
53.7,53.7,46.0,75.22,0.0,0,0.0,0.0,9.3,240.0,1021.5,0.0,9.9,0.0,0,1,0,0,0,0,0,0,1,0,0,0
52.7,52.7,46.7,80.2,0.0,0,0.0,0.0,9.9,229.0,1021.7,0.0,9.8,0.0,0,1,0,0,0,0,0,0,1,0,0,0
47.0,43.3,42.3,83.52,0.0,0,0.0,0.0,7.8,193.0,1021.5,0.0,9.7,0.0,0,1,0,0,0,0,0,0,1,0,0,0
46.3,42.3,41.2,82.51,0.0,0,0.0,0.0,7.9,192.0,1021.6,0.0,9.6,0.0,0,1,0,0,0,0,0,0,1,0,0,0
46.9,44.2,41.2,80.38,0.0,0,0.0,0.0,5.8,220.0,1021.4,0.0,9.5,0.0,0,1,0,0,0,0,0,0,1,0,0,0
33.2,21.0,20.4,58.99,0.0,0,0.0,0.0,22.3,271.0,1014.3,55.0,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
32.0,21.3,20.5,62.16,0.0,0,0.0,0.0,15.8,271.0,1015.2,54.0,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
31.8,20.5,20.4,62.31,0.0,0,0.0,0.0,17.5,270.0,1016.4,50.6,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
30.8,20.0,20.1,64.25,0.0,0,0.0,0.0,15.0,278.0,1017.5,50.0,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
30.0,18.6,19.2,63.88,0.0,0,0.0,0.0,16.0,279.0,1017.8,48.7,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
29.8,19.2,19.1,64.08,0.0,0,0.0,0.0,14.0,280.0,1018.7,1.1,9.9,0.0,0,1,0,0,0,0,0,0,1,0,0,0
28.9,18.7,19.1,66.43,0.0,0,0.0,0.0,12.4,279.0,1019.2,0.0,9.9,0.0,0,1,0,0,0,0,0,0,1,0,0,0
28.1,17.5,18.0,65.42,0.0,0,0.0,0.0,12.7,279.0,1019.9,25.2,9.9,1.3,0,0,0,1,0,0,0,0,1,0,0,0
27.0,17.4,17.2,65.98,0.0,0,0.0,0.0,10.3,270.0,1020.7,25.8,9.9,12.0,0,0,0,1,0,0,0,0,1,0,0,0
29.0,20.9,16.3,58.7,0.0,0,0.03,0.03,8.4,279.0,1021.1,81.2,9.9,46.0,0,0,0,1,0,0,0,0,1,0,0,0
29.1,18.3,16.2,58.27,0.0,0,0.03,0.07,13.8,280.0,1022.4,88.4,9.8,84.0,1,0,0,1,0,0,0,0,1,0,0,0
30.0,20.5,16.1,55.79,0.0,0,0.03,0.1,11.5,288.0,1022.8,98.9,9.9,140.0,1,0,1,0,0,0,0,0,1,0,0,0
30.0,20.5,15.8,55.14,0.0,0,0.03,0.13,11.4,278.0,1021.7,93.7,9.9,81.0,1,0,1,0,0,0,0,0,1,0,0,0
30.0,23.5,16.6,57.08,0.0,0,0.03,0.16,6.4,271.0,1021.9,89.1,9.9,95.0,1,0,0,1,0,0,0,0,1,0,0,0
29.9,21.1,15.3,53.93,0.0,0,0.03,0.2,10.2,262.0,1021.8,90.0,9.9,40.0,0,0,0,1,0,0,0,0,1,0,0,0
29.9,20.4,17.0,58.26,0.0,0,0.03,0.23,11.3,277.0,1021.8,90.0,9.9,48.0,0,0,0,1,0,0,0,0,1,0,0,0
29.8,22.2,17.8,60.36,0.0,0,0.03,0.26,8.1,260.0,1021.9,100.0,9.9,8.0,0,0,1,0,0,0,0,0,1,0,0,0
29.8,22.8,17.8,60.46,0.0,0,0.03,0.3,7.1,254.0,1021.9,89.1,9.9,8.0,0,0,0,1,0,0,0,0,1,0,0,0
28.9,21.1,16.8,60.06,0.0,0,0.03,0.33,8.1,301.0,1021.7,100.0,8.7,0.0,0,0,1,0,0,0,0,0,1,0,0,0
28.0,19.8,16.1,60.31,0.0,0,0.03,0.36,8.3,299.0,1022.2,100.0,9.9,0.0,0,0,1,0,0,0,0,0,1,0,0,0
27.8,21.6,15.2,58.73,0.0,0,0.03,0.39,5.7,280.0,1022.3,89.1,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
27.8,21.6,15.3,59.0,0.0,0,0.03,0.43,5.6,251.0,1022.3,99.0,9.9,0.0,0,0,1,0,0,0,0,0,1,0,0,0
27.9,23.1,15.2,58.52,0.0,0,0.03,0.46,4.2,340.0,1021.8,100.0,9.9,0.0,0,0,1,0,0,0,0,0,1,0,0,0
26.9,20.9,15.9,62.82,0.0,0,0.03,0.49,5.2,350.0,1021.3,90.0,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
27.4,27.4,20.0,73.37,0.0,0,0.0,0.39,0.0,358.0,1024.4,25.8,9.6,0.0,0,0,0,1,0,0,0,0,1,0,0,0
25.5,25.5,20.7,81.78,0.0,0,0.0,0.39,0.1,359.0,1023.9,25.8,9.8,0.0,0,0,0,1,0,0,0,0,1,0,0,0
23.9,23.9,19.9,84.32,0.0,0,0.0,0.39,0.1,1.0,1023.8,30.2,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
25.0,25.0,21.0,84.58,0.0,0,0.0,0.39,0.0,0.0,1023.9,34.5,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
26.9,26.9,21.9,81.35,0.0,0,0.0,0.39,0.0,2.0,1023.5,100.0,9.9,0.0,0,0,1,0,0,0,0,0,1,0,0,0
27.0,23.1,21.1,78.35,0.0,0,0.0,0.39,3.3,20.0,1023.0,100.0,9.9,0.0,0,0,1,0,0,0,0,0,1,0,0,0
28.0,22.6,21.2,75.41,0.0,0,0.0,0.39,4.8,48.0,1022.4,100.0,9.9,0.0,0,0,1,0,0,0,0,0,1,0,0,0
27.8,20.9,22.0,78.5,0.0,0,0.0,0.39,6.5,45.0,1022.8,100.0,9.9,2.2,0,0,1,0,0,0,0,0,1,0,0,0
27.6,19.9,21.8,78.52,0.0,0,0.0,0.39,7.5,10.0,1022.6,100.0,9.5,6.0,0,0,1,0,0,0,0,0,1,0,0,0
27.7,22.1,23.0,82.07,0.0,0,0.0,0.39,5.0,37.0,1022.7,100.0,9.4,20.0,0,0,1,0,0,0,0,0,1,0,0,0
26.7,18.4,21.9,81.99,0.0,0,0.0,0.39,8.0,27.0,1022.7,100.0,9.5,45.0,0,0,1,0,0,0,0,0,1,0,0,0
27.8,19.8,23.0,81.8,0.0,0,0.0,0.39,7.9,55.0,1022.4,100.0,9.9,62.0,1,0,1,0,0,0,0,0,1,0,0,0
26.8,19.3,23.0,85.4,0.0,0,0.0,0.39,6.8,29.0,1021.5,100.0,9.9,79.0,1,0,1,0,0,0,0,0,1,0,0,0
26.7,19.9,21.9,81.91,0.0,0,0.0,0.39,6.0,352.0,1020.8,100.0,9.9,89.0,1,0,1,0,0,0,0,0,1,0,0,0
26.8,18.4,21.8,81.38,0.0,0,0.0,0.39,8.0,38.0,1020.7,100.0,9.9,97.0,1,0,1,0,0,0,0,0,1,0,0,0
25.9,18.9,20.9,81.31,0.0,0,0.0,0.39,6.0,37.0,1020.5,100.0,9.9,67.0,1,0,1,0,0,0,0,0,1,0,0,0
24.9,16.1,20.1,81.89,0.0,0,0.0,0.39,8.1,32.0,1020.6,100.0,9.9,31.0,0,0,1,0,0,0,0,0,1,0,0,0
24.0,17.8,19.2,81.67,0.0,0,0.0,0.39,5.0,55.0,1020.9,100.0,9.9,9.0,0,0,1,0,0,0,0,0,1,0,0,0
24.0,15.9,19.2,81.6,0.0,0,0.0,0.39,6.9,32.0,1021.1,100.0,9.9,0.0,0,0,1,0,0,0,0,0,1,0,0,0
22.7,14.7,18.0,81.63,0.0,0,0.0,0.39,6.5,5.0,1021.3,93.7,9.9,0.0,0,0,1,0,0,0,0,0,1,0,0,0
20.8,14.9,17.2,85.48,0.0,0,0.0,0.39,4.2,37.0,1021.3,24.9,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
20.8,20.8,17.1,85.22,0.0,0,0.0,0.39,0.1,359.0,1021.0,24.9,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
21.5,21.5,17.1,82.64,0.0,0,0.0,0.39,0.1,357.0,1021.1,80.1,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
20.6,20.6,17.0,85.56,0.0,0,0.0,0.39,0.1,356.0,1021.0,80.1,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
8.9,-7.4,-3.8,55.47,0.0,0,0.0,7.34,13.9,268.0,1025.1,24.6,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
8.8,-5.2,-3.9,55.51,0.0,0,0.0,7.26,10.3,260.0,1025.4,24.6,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
8.6,-3.6,-2.9,58.81,0.0,0,0.0,7.18,7.9,259.0,1026.2,24.6,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
7.7,-4.8,-2.9,60.97,0.0,0,0.0,7.1,8.1,268.0,1026.1,24.6,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
7.8,7.8,-2.1,63.27,0.0,0,0.0,7.02,1.3,341.0,1027.0,24.6,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
7.6,-1.8,-2.1,63.64,0.0,0,0.0,6.94,5.2,243.0,1027.7,45.0,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
7.7,-2.4,-1.0,66.66,0.0,0,0.0,6.86,5.8,209.0,1027.8,88.1,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
8.0,-2.2,0.0,69.28,0.0,0,0.0,6.78,5.9,193.0,1027.4,100.0,9.9,24.7,0,0,1,0,0,0,0,0,1,0,0,0
10.7,2.3,2.1,67.56,0.0,0,0.0,6.7,4.8,196.0,1028.9,99.0,9.9,34.0,0,0,1,0,0,0,0,0,1,0,0,0
12.6,4.0,3.1,65.0,0.0,0,0.05,6.75,5.3,237.0,1029.6,100.0,9.9,120.0,1,0,1,0,0,0,0,0,1,0,0,0
15.0,6.1,3.1,58.55,0.0,0,0.05,6.81,5.9,252.0,1029.5,73.4,9.9,176.0,2,0,0,1,0,0,0,0,1,0,0,0
16.0,8.0,5.9,63.72,0.0,0,0.05,6.86,5.3,210.0,1029.6,49.7,9.9,452.0,5,0,0,1,0,0,0,0,1,0,0,0
17.9,8.2,7.9,64.24,0.0,0,0.05,6.91,7.3,215.0,1029.1,53.7,9.9,538.0,5,0,0,1,0,0,0,0,1,0,0,0
19.1,9.5,9.8,66.83,0.0,0,0.05,6.96,7.4,222.0,1028.2,46.1,9.9,572.0,6,0,0,1,0,0,0,0,1,0,0,0
19.2,9.1,9.9,66.52,0.0,0,0.05,7.01,8.1,224.0,1027.8,48.5,8.8,282.0,3,0,0,1,0,0,0,0,1,0,0,0
20.8,11.7,12.4,69.51,0.0,0,0.05,7.06,7.3,259.0,1027.7,89.1,7.1,143.0,1,0,0,1,0,0,0,0,1,0,0,0
20.8,13.5,10.8,64.81,0.0,0,0.05,7.11,5.3,233.0,1027.5,54.0,9.9,140.0,1,0,0,1,0,0,0,0,1,0,0,0
19.8,12.9,9.9,64.91,0.0,0,0.05,7.16,4.8,241.0,1027.4,80.1,9.9,42.0,0,0,0,1,0,0,0,0,1,0,0,0
19.6,11.9,10.7,67.85,0.0,0,0.05,7.21,5.5,244.0,1027.3,80.1,9.9,11.0,0,0,0,1,0,0,0,0,1,0,0,0
19.6,14.7,11.4,70.03,0.0,0,0.05,7.26,3.4,230.0,1027.8,92.8,9.9,0.0,0,0,1,0,0,0,0,0,1,0,0,0
18.9,12.2,10.7,69.79,0.0,0,0.05,7.31,4.6,348.0,1027.7,100.0,9.9,0.0,0,0,1,0,0,0,0,0,1,0,0,0
18.9,18.9,10.8,70.35,0.0,0,0.05,7.37,0.0,1.0,1027.3,100.0,4.2,0.0,0,0,1,0,0,0,0,0,1,0,0,0
18.9,14.4,12.7,76.54,0.0,0,0.05,7.42,3.0,56.0,1027.3,100.0,2.4,0.0,0,0,1,0,0,0,0,0,1,0,0,0
17.9,9.8,13.9,84.02,0.019,100,0.05,7.47,5.7,20.0,1026.8,100.0,1.3,0.0,0,0,0,0,0,0,1,0,0,0,0,1
23.5,17.4,14.7,68.59,0.0,0,0.0,3.94,4.7,263.0,1031.3,24.6,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
22.4,16.0,11.8,63.31,0.0,0,0.0,3.94,4.8,260.0,1031.3,24.6,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
20.5,15.8,11.7,68.34,0.0,0,0.0,3.94,3.3,234.0,1031.4,45.0,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
19.7,13.2,11.8,70.93,0.0,0,0.0,3.94,4.5,217.0,1031.3,45.0,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
19.7,13.2,11.9,71.01,0.0,0,0.0,3.94,4.5,211.0,1031.4,40.3,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
18.9,12.5,11.8,73.45,0.0,0,0.0,3.94,4.3,203.0,1031.8,45.7,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
17.9,9.8,11.8,76.75,0.0,0,0.0,3.94,5.6,170.0,1031.7,46.1,9.9,8.0,0,0,0,1,0,0,0,0,1,0,0,0
19.1,11.2,12.8,76.32,0.0,0,0.0,3.94,5.6,196.0,1031.7,80.4,9.9,21.0,0,0,0,1,0,0,0,0,1,0,0,0
24.1,15.3,17.3,74.96,0.0,0,0.0,3.94,7.9,199.0,1031.4,88.8,9.9,111.0,1,0,0,1,0,0,0,0,1,0,0,0
27.0,17.5,17.5,67.13,0.0,0,0.0,3.92,10.1,191.0,1031.2,100.0,9.9,91.0,1,0,1,0,0,0,0,0,1,0,0,0
29.0,19.3,18.4,64.24,0.0,0,0.0,3.9,11.2,191.0,1030.7,90.0,9.8,138.0,1,0,0,1,0,0,0,0,1,0,0,0
33.2,23.5,18.3,53.95,0.0,0,0.0,3.89,13.8,191.0,1029.7,72.6,9.9,283.0,3,0,0,1,0,0,0,0,1,0,0,0
38.8,30.3,17.3,41.44,0.0,0,0.0,3.87,15.0,219.0,1028.8,64.9,9.9,599.0,6,0,0,1,0,0,0,0,1,0,0,0
42.1,33.7,14.4,32.09,0.0,0,0.0,3.85,18.0,210.0,1027.4,46.1,9.9,648.0,6,0,0,1,0,0,0,0,1,0,0,0
46.7,40.7,18.1,31.67,0.0,0,0.0,3.84,13.8,220.0,1026.1,66.0,9.9,603.0,6,0,0,1,0,0,0,0,1,0,0,0
48.6,43.0,20.2,32.15,0.0,0,0.0,3.82,14.5,229.0,1025.5,72.4,9.9,492.0,5,0,0,1,0,0,0,0,1,0,0,0
49.7,44.5,24.2,36.62,0.0,0,0.0,3.81,13.9,221.0,1024.4,53.1,9.9,322.0,3,0,0,1,0,0,0,0,1,0,0,0
50.8,50.8,25.3,36.75,0.0,0,0.0,3.79,13.0,193.0,1023.5,87.8,9.9,96.0,1,0,0,1,0,0,0,0,1,0,0,0
48.6,43.0,24.5,38.55,0.0,0,0.0,3.77,14.7,192.0,1023.1,89.9,9.9,23.0,0,0,0,1,0,0,0,0,1,0,0,0
46.1,40.3,25.3,43.95,0.0,0,0.0,3.76,12.7,193.0,1023.2,33.5,9.9,2.0,0,0,0,1,0,0,0,0,1,0,0,0
47.7,42.6,27.2,44.68,0.0,0,0.0,3.74,11.7,212.0,1023.4,90.0,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
48.6,43.4,27.3,43.37,0.0,0,0.0,3.72,12.8,220.0,1023.0,100.0,9.9,0.0,0,0,1,0,0,0,0,0,1,0,0,0
47.8,42.4,27.2,44.53,0.0,0,0.0,3.71,12.9,221.0,1022.6,54.0,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
48.3,44.1,28.2,45.5,0.0,0,0.0,3.69,9.6,242.0,1022.8,88.9,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
53.6,53.6,36.0,51.24,0.0,0,0.0,0.0,8.8,73.0,1014.8,24.6,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
53.6,53.6,36.1,51.31,0.0,0,0.0,0.0,6.0,82.0,1014.6,24.6,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
51.0,51.0,37.2,58.86,0.0,0,0.0,0.0,6.7,64.0,1014.5,24.6,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
50.9,50.9,37.2,59.26,0.0,0,0.0,0.0,6.6,64.0,1014.1,24.6,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
51.6,51.6,37.2,57.87,0.0,0,0.0,0.0,5.8,73.0,1013.9,24.6,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
51.6,51.6,37.2,57.81,0.0,0,0.0,0.0,4.9,90.0,1013.4,24.6,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
51.5,51.5,36.1,55.54,0.0,0,0.0,0.0,5.7,90.0,1013.3,24.6,9.9,1.2,0,0,0,1,0,0,0,0,1,0,0,0
49.5,47.2,37.1,62.33,0.0,0,0.0,0.0,5.7,89.0,1013.5,24.6,9.9,17.0,0,0,0,1,0,0,0,0,1,0,0,0
56.2,56.2,38.2,50.77,0.0,0,0.0,0.0,6.3,105.0,1013.7,24.6,9.9,71.0,1,0,0,1,0,0,0,0,1,0,0,0
62.4,62.4,41.1,45.57,0.0,0,0.0,0.0,5.8,134.0,1013.5,24.6,9.9,254.0,3,0,0,1,0,0,0,0,1,0,0,0
68.7,68.7,44.1,41.04,0.0,0,0.0,0.0,5.9,144.0,1013.1,24.6,9.9,494.0,5,0,0,1,0,0,0,0,1,0,0,0
72.8,72.8,46.1,38.51,0.0,0,0.0,0.0,3.1,115.0,1012.9,24.6,9.9,659.0,7,0,0,1,0,0,0,0,1,0,0,0
76.5,76.5,47.1,35.34,0.0,0,0.0,0.0,0.5,21.0,1012.2,24.6,9.9,766.0,8,0,0,1,0,0,0,0,1,0,0,0
79.2,79.2,47.2,32.49,0.0,0,0.0,0.0,6.5,349.0,1011.5,24.6,9.9,817.0,8,0,0,1,0,0,0,0,1,0,0,0
80.1,79.4,48.0,32.48,0.0,0,0.0,0.0,1.1,2.0,1010.7,24.6,9.9,779.0,8,0,0,1,0,0,0,0,1,0,0,0
82.0,80.3,45.4,27.61,0.0,0,0.0,0.0,9.5,53.0,1009.8,80.1,9.9,327.0,3,0,0,1,0,0,0,0,1,0,0,0
81.6,80.0,44.8,27.45,0.0,0,0.0,0.0,6.3,129.0,1009.1,80.1,9.9,604.0,6,0,0,1,0,0,0,0,1,0,0,0
82.5,80.5,43.8,25.7,0.0,0,0.0,0.0,7.6,138.0,1008.4,80.1,9.9,365.0,4,0,0,1,0,0,0,0,1,0,0,0
82.5,80.4,43.0,24.94,0.0,0,0.0,0.0,16.0,132.0,1008.1,24.6,9.9,102.0,1,0,0,1,0,0,0,0,1,0,0,0
80.3,79.2,42.8,26.42,0.0,0,0.0,0.0,12.9,134.0,1008.1,24.6,9.9,44.0,0,0,0,1,0,0,0,0,1,0,0,0
77.5,77.5,44.2,30.68,0.0,0,0.0,0.0,13.7,127.0,1008.3,24.6,9.9,9.0,0,0,0,1,0,0,0,0,1,0,0,0
74.4,74.4,43.2,32.83,0.0,0,0.0,0.0,13.7,140.0,1009.3,45.0,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
71.7,71.7,42.4,34.69,0.0,0,0.0,0.0,11.5,142.0,1009.7,45.0,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
68.8,68.8,43.1,39.4,0.0,0,0.0,0.0,13.6,174.0,1010.2,80.1,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
41.8,38.5,39.6,91.71,0.0,0,0.0,0.0,5.1,157.0,1012.9,88.1,9.8,0.0,0,0,0,1,0,0,0,0,1,0,0,0
41.6,41.6,39.5,91.99,0.0,0,0.0,0.0,0.0,5.0,1012.4,83.7,9.7,0.0,0,0,0,1,0,0,0,0,1,0,0,0
41.5,38.8,39.3,91.97,0.0,0,0.0,0.0,4.2,291.0,1012.0,85.7,9.5,0.0,0,0,0,1,0,0,0,0,1,0,0,0
41.6,39.0,39.5,91.95,0.0,0,0.0,0.0,4.2,294.0,1011.9,100.0,9.8,0.0,0,0,1,0,0,0,0,0,1,0,0,0
42.6,40.8,38.8,86.44,0.0,0,0.0,0.0,3.5,288.0,1011.8,90.0,9.8,0.0,0,0,0,1,0,0,0,0,1,0,0,0
39.7,36.5,38.0,93.53,0.0,0,0.0,0.0,4.6,325.0,1011.6,90.0,9.6,0.0,0,0,0,1,0,0,0,0,1,0,0,0
40.7,40.7,37.9,89.94,0.0,0,0.0,0.0,0.6,345.0,1011.7,89.1,9.6,12.0,0,0,0,1,0,0,0,0,1,0,0,0
41.9,39.8,39.0,89.39,0.0,0,0.0,0.0,3.7,347.0,1012.2,90.0,8.4,28.0,0,0,0,1,0,0,0,0,1,0,0,0
42.8,42.8,39.7,88.81,0.0,0,0.0,0.0,0.8,351.0,1012.7,90.0,9.6,110.0,1,0,0,1,0,0,0,0,1,0,0,0
43.1,38.9,39.6,87.45,0.0,0,0.0,0.0,6.9,318.0,1013.2,100.0,9.8,195.0,2,0,1,0,0,0,0,0,1,0,0,0
46.1,42.5,38.8,75.49,0.0,0,0.0,0.0,7.1,318.0,1013.6,81.4,9.9,323.0,3,0,0,1,0,0,0,0,1,0,0,0
49.7,47.2,37.2,61.96,0.0,0,0.0,0.0,6.1,294.0,1013.7,81.4,9.9,596.0,6,0,0,1,0,0,0,0,1,0,0,0
51.8,51.8,38.0,58.97,0.0,0,0.0,0.0,13.2,283.0,1013.9,81.4,9.9,839.0,8,0,0,1,0,0,0,0,1,0,0,0
52.1,52.1,39.4,61.86,0.0,0,0.0,0.0,14.2,240.0,1013.9,81.4,9.9,991.0,10,0,0,1,0,0,0,0,1,0,0,0
51.5,51.5,40.5,65.94,0.0,0,0.0,0.0,16.2,240.0,1014.2,81.4,9.9,803.0,8,0,0,1,0,0,0,0,1,0,0,0
49.4,42.9,40.0,69.98,0.0,0,0.0,0.0,19.1,241.0,1014.6,89.1,9.9,848.0,8,0,0,1,0,0,0,0,1,0,0,0
51.2,51.2,39.0,62.9,0.0,0,0.0,0.0,20.1,249.0,1015.0,90.0,9.9,795.0,8,0,0,1,0,0,0,0,1,0,0,0
49.3,42.3,41.0,73.12,0.0,0,0.0,0.0,22.3,232.0,1015.5,89.9,9.9,547.0,5,0,0,1,0,0,0,0,1,0,0,0
49.2,42.3,42.0,76.08,0.0,0,0.0,0.0,21.2,231.0,1016.3,89.1,9.9,228.0,2,0,0,1,0,0,0,0,1,0,0,0
48.9,42.6,41.9,76.82,0.0,0,0.0,0.0,17.7,230.0,1016.6,80.7,9.9,73.0,1,0,0,1,0,0,0,0,1,0,0,0
46.2,39.4,40.9,81.58,0.0,0,0.0,0.0,16.5,239.0,1016.9,84.8,9.9,26.0,0,0,0,1,0,0,0,0,1,0,0,0
45.0,39.0,40.9,85.48,0.0,0,0.0,0.0,12.4,240.0,1017.6,45.0,9.9,5.0,0,0,0,1,0,0,0,0,1,0,0,0
44.9,38.7,40.0,82.54,0.0,0,0.0,0.0,13.3,230.0,1018.1,88.8,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
44.8,38.9,40.0,82.87,0.0,0,0.0,0.0,12.1,230.0,1018.1,88.8,9.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
74.5,74.5,65.0,72.34,0.0,0,0.0,0.0,5.0,219.0,1016.2,90.1,9.9,0.0,0,0,1,0,0,0,0,0,1,0,0,0
74.6,74.6,65.0,72.15,0.0,0,0.0,0.0,3.7,219.0,1016.5,93.7,9.9,0.0,0,0,1,0,0,0,0,0,1,0,0,0
73.7,73.7,65.8,76.44,0.005,100,0.0,0.0,4.9,239.0,1016.6,98.9,7.1,0.0,0,0,0,0,1,0,0,0,0,1,0,0
70.1,70.1,66.7,89.27,0.081,100,0.0,0.0,7.1,224.0,1017.3,95.7,5.2,0.0,0,0,0,0,1,0,0,0,0,1,0,0
70.0,70.0,67.9,92.96,0.177,100,0.0,0.0,3.1,193.0,1017.1,99.0,7.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0
70.0,70.0,68.9,96.35,0.024,100,0.0,0.0,3.4,207.0,1017.0,83.7,8.6,0.5,0,0,0,0,0,1,0,0,0,1,0,0
70.0,70.0,69.0,96.68,0.0,0,0.0,0.0,4.7,189.0,1017.2,100.0,8.5,9.0,0,0,1,0,0,0,0,0,1,0,0,0
70.9,70.9,69.0,93.82,0.012,100,0.0,0.0,4.5,191.0,1017.5,98.8,8.3,35.0,0,0,0,0,1,0,0,0,0,1,0,0
71.8,71.8,69.9,93.58,0.0,0,0.0,0.0,5.8,218.0,1018.0,100.0,9.6,70.0,1,0,1,0,0,0,0,0,1,0,0,0
73.0,73.0,70.9,93.43,0.0,0,0.0,0.0,6.9,183.0,1018.2,90.0,9.7,138.0,1,0,0,1,0,0,0,0,1,0,0,0
74.8,74.8,71.1,88.29,0.0,0,0.0,0.0,6.9,193.0,1018.4,95.9,9.9,197.0,2,0,1,0,0,0,0,0,1,0,0,0
75.7,75.7,70.1,82.92,0.0,0,0.0,0.0,9.3,227.0,1018.4,100.0,9.9,263.0,3,0,1,0,0,0,0,0,1,0,0,0
